CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureSegment,ChargeCategory,ContractRisk,RevenueLost
CUST00733,Male,Yes,Yes,No,66,Yes,Fiber optic,Two year,Credit card,25.75,1650.09,No,0,49+ Months (Loyal),Low (<40),Low Risk,0.0
CUST00734,Female,Yes,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Electronic check,63.08,2808.35,Yes,1,25-48 Months,Medium (40-70),High Risk,63.08
CUST00735,Male,Yes,Yes,No,1,Yes,No,Month-to-month,Credit card,59.54,39.47,Yes,1,0-12 Months (New),Medium (40-70),High Risk,59.54
CUST00736,Male,Yes,Yes,No,57,Yes,DSL,Month-to-month,Credit card,20.58,1211.42,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00737,Male,No,No,Yes,18,No,Fiber optic,One year,Electronic check,36.03,618.44,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00738,Female,No,No,No,71,No,No,One year,Bank transfer,95.11,6780.84,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00739,Female,No,Yes,Yes,3,Yes,DSL,Month-to-month,Electronic check,96.74,263.87,Yes,1,0-12 Months (New),Premium (90+),High Risk,96.74
CUST00740,Female,Yes,Yes,No,62,No,Fiber optic,Month-to-month,Credit card,44.77,2740.99,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,44.77
CUST00741,Male,Yes,Yes,No,32,No,DSL,Month-to-month,Electronic check,90.11,2883.75,Yes,1,25-48 Months,Premium (90+),High Risk,90.11
CUST00742,Male,No,Yes,Yes,52,Yes,Fiber optic,Two year,Mailed check,62.63,3268.41,Yes,1,49+ Months (Loyal),Medium (40-70),Low Risk,62.63
CUST00743,Male,Yes,No,No,30,Yes,Fiber optic,Month-to-month,Electronic check,70.99,2144.09,Yes,1,25-48 Months,High (70-90),High Risk,70.99
CUST00744,Female,Yes,No,No,54,Yes,Fiber optic,Two year,Mailed check,24.09,1256.07,No,0,49+ Months (Loyal),Low (<40),Low Risk,0.0
CUST00745,Male,Yes,No,No,13,No,DSL,Month-to-month,Credit card,56.36,713.12,Yes,1,13-24 Months,Medium (40-70),High Risk,56.36
CUST00746,Male,No,No,No,47,No,DSL,One year,Mailed check,78.43,3644.93,Yes,1,25-48 Months,High (70-90),Medium Risk,78.43
CUST00747,Male,No,Yes,Yes,58,Yes,DSL,Two year,Bank transfer,50.15,2906.12,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST00748,Male,No,Yes,Yes,54,No,No,Two year,Bank transfer,64.85,3523.63,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST00749,Male,Yes,No,Yes,22,No,No,Two year,Bank transfer,24.54,546.5,No,0,13-24 Months,Low (<40),Low Risk,0.0
CUST00750,Male,Yes,No,Yes,22,No,No,Month-to-month,Credit card,60.08,1298.91,Yes,1,13-24 Months,Medium (40-70),High Risk,60.08
CUST00751,Male,No,Yes,No,65,No,Fiber optic,Two year,Bank transfer,90.83,5909.17,Yes,1,49+ Months (Loyal),Premium (90+),Low Risk,90.83
CUST00752,Male,No,No,Yes,19,No,DSL,Month-to-month,Electronic check,84.24,1575.46,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST00753,Male,No,No,No,42,Yes,No,Two year,Bank transfer,92.21,3863.65,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST00754,Female,No,Yes,No,29,No,DSL,Month-to-month,Electronic check,73.74,2186.34,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00755,Male,Yes,No,Yes,57,Yes,Fiber optic,Month-to-month,Credit card,35.56,2000.09,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00756,Female,No,No,Yes,64,Yes,Fiber optic,Month-to-month,Mailed check,38.89,2488.01,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00757,Female,No,No,Yes,23,No,No,One year,Electronic check,34.35,782.69,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00758,Female,No,Yes,Yes,13,No,Fiber optic,Month-to-month,Electronic check,96.34,1266.87,Yes,1,13-24 Months,Premium (90+),High Risk,96.34
CUST00759,Male,No,No,Yes,2,Yes,DSL,Month-to-month,Bank transfer,105.27,169.04,Yes,1,0-12 Months (New),Premium (90+),High Risk,105.27
CUST00760,Female,No,No,No,62,Yes,DSL,Month-to-month,Bank transfer,82.75,5092.81,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00761,Male,Yes,Yes,No,19,Yes,DSL,Month-to-month,Credit card,58.54,1097.59,Yes,1,13-24 Months,Medium (40-70),High Risk,58.54
CUST00762,Female,No,No,Yes,15,Yes,DSL,Two year,Bank transfer,55.73,847.52,Yes,1,13-24 Months,Medium (40-70),Low Risk,55.73
CUST00763,Male,No,Yes,Yes,55,No,No,Month-to-month,Credit card,35.02,1942.83,Yes,1,49+ Months (Loyal),Low (<40),High Risk,35.02
CUST00764,Female,Yes,Yes,No,64,No,Fiber optic,One year,Electronic check,98.89,6365.13,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00765,Male,Yes,Yes,No,58,No,DSL,Month-to-month,Credit card,115.96,6703.53,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,115.96
CUST00766,Male,No,No,No,41,No,Fiber optic,Month-to-month,Credit card,80.17,3300.63,Yes,1,25-48 Months,High (70-90),High Risk,80.17
CUST00767,Male,Yes,No,No,69,No,No,Month-to-month,Mailed check,58.46,4041.84,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,58.46
CUST00768,Male,No,Yes,No,1,Yes,DSL,Month-to-month,Credit card,115.76,157.85,Yes,1,0-12 Months (New),Premium (90+),High Risk,115.76
CUST00769,Female,Yes,Yes,No,59,Yes,No,Two year,Credit card,44.25,2643.53,Yes,1,49+ Months (Loyal),Medium (40-70),Low Risk,44.25
CUST00770,Male,No,Yes,No,4,No,Fiber optic,Month-to-month,Electronic check,86.27,302.46,Yes,1,0-12 Months (New),High (70-90),High Risk,86.27
CUST00771,Male,No,Yes,No,19,Yes,DSL,Month-to-month,Credit card,34.97,632.67,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00772,Female,Yes,No,No,57,Yes,Fiber optic,Month-to-month,Electronic check,108.12,6116.05,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,108.12
CUST00773,Male,No,No,No,59,No,No,Month-to-month,Mailed check,62.37,3645.51,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00774,Female,No,Yes,No,8,Yes,Fiber optic,Month-to-month,Electronic check,101.66,810.12,Yes,1,0-12 Months (New),Premium (90+),High Risk,101.66
CUST00775,Female,Yes,Yes,Yes,48,No,DSL,Month-to-month,Electronic check,27.78,1343.76,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00776,Male,No,No,Yes,70,Yes,DSL,Month-to-month,Electronic check,95.65,6676.41,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,95.65
CUST00777,Male,No,No,Yes,6,No,DSL,Month-to-month,Electronic check,114.35,636.95,Yes,1,0-12 Months (New),Premium (90+),High Risk,114.35
CUST00778,Female,Yes,Yes,No,51,No,DSL,One year,Electronic check,53.13,2749.28,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00779,Male,No,No,No,5,No,DSL,Month-to-month,Credit card,27.88,152.0,No,0,0-12 Months (New),Low (<40),High Risk,0.0
CUST00780,Male,No,Yes,Yes,65,No,Fiber optic,One year,Bank transfer,49.08,3202.55,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00781,Male,Yes,Yes,Yes,10,Yes,No,One year,Credit card,29.74,248.89,No,0,0-12 Months (New),Low (<40),Medium Risk,0.0
CUST00782,Female,No,No,Yes,59,No,DSL,Two year,Mailed check,26.82,1590.03,No,0,49+ Months (Loyal),Low (<40),Low Risk,0.0
CUST00783,Male,No,No,No,61,No,Fiber optic,One year,Mailed check,113.98,6999.95,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00784,Female,Yes,No,No,17,No,Fiber optic,Month-to-month,Bank transfer,57.37,993.51,Yes,1,13-24 Months,Medium (40-70),High Risk,57.37
CUST00785,Female,No,Yes,Yes,72,Yes,DSL,Two year,Bank transfer,57.58,4152.77,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST00786,Male,Yes,No,Yes,45,No,Fiber optic,One year,Credit card,30.91,1358.98,Yes,1,25-48 Months,Low (<40),Medium Risk,30.91
CUST00787,Female,Yes,Yes,No,43,Yes,Fiber optic,Month-to-month,Credit card,41.26,1798.31,Yes,1,25-48 Months,Medium (40-70),High Risk,41.26
CUST00788,Female,No,Yes,No,19,Yes,Fiber optic,Month-to-month,Credit card,26.24,529.41,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00789,Female,No,Yes,Yes,3,No,Fiber optic,Month-to-month,Mailed check,28.36,42.01,Yes,1,0-12 Months (New),Low (<40),High Risk,28.36
CUST00790,Female,Yes,No,Yes,34,Yes,DSL,Month-to-month,Credit card,54.2,1868.12,Yes,1,25-48 Months,Medium (40-70),High Risk,54.2
CUST00791,Female,Yes,No,No,69,Yes,No,Month-to-month,Credit card,102.3,7064.79,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00792,Male,No,Yes,No,41,Yes,DSL,Two year,Mailed check,69.94,2849.18,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00793,Female,Yes,Yes,No,17,No,No,Two year,Electronic check,23.65,426.62,Yes,1,13-24 Months,Low (<40),Low Risk,23.65
CUST00794,Male,Yes,Yes,No,27,Yes,No,Month-to-month,Electronic check,57.03,1526.19,Yes,1,25-48 Months,Medium (40-70),High Risk,57.03
CUST00795,Female,No,No,No,53,No,Fiber optic,Month-to-month,Credit card,72.32,3859.47,Yes,1,49+ Months (Loyal),High (70-90),High Risk,72.32
CUST00796,Male,Yes,No,No,23,Yes,No,Month-to-month,Bank transfer,104.51,2422.59,Yes,1,13-24 Months,Premium (90+),High Risk,104.51
CUST00797,Female,No,Yes,Yes,12,Yes,No,Two year,Electronic check,69.64,860.85,No,0,0-12 Months (New),Medium (40-70),Low Risk,0.0
CUST00798,Male,Yes,Yes,No,54,Yes,DSL,One year,Credit card,31.45,1733.93,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST00799,Female,Yes,No,No,1,No,DSL,Month-to-month,Bank transfer,107.96,84.41,No,0,0-12 Months (New),Premium (90+),High Risk,0.0
CUST00800,Female,No,Yes,No,5,Yes,DSL,Month-to-month,Bank transfer,104.08,522.3,Yes,1,0-12 Months (New),Premium (90+),High Risk,104.08
CUST00801,Female,Yes,Yes,No,31,No,DSL,One year,Credit card,102.85,3218.48,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00802,Male,Yes,Yes,No,41,Yes,Fiber optic,Month-to-month,Mailed check,70.43,2900.77,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00803,Female,No,No,Yes,12,Yes,DSL,Month-to-month,Mailed check,22.78,294.12,No,0,0-12 Months (New),Low (<40),High Risk,0.0
CUST00804,Male,Yes,Yes,Yes,59,No,DSL,Month-to-month,Mailed check,49.69,2935.25,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,49.69
CUST00805,Female,Yes,Yes,No,11,Yes,No,Month-to-month,Electronic check,31.09,384.71,Yes,1,0-12 Months (New),Low (<40),High Risk,31.09
CUST00806,Male,Yes,No,Yes,12,Yes,Fiber optic,One year,Mailed check,59.08,708.06,Yes,1,0-12 Months (New),Medium (40-70),Medium Risk,59.08
CUST00807,Male,Yes,Yes,Yes,54,No,Fiber optic,One year,Credit card,100.85,5413.88,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,100.85
CUST00808,Male,No,Yes,No,45,No,No,Month-to-month,Electronic check,35.84,1636.97,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00809,Male,No,Yes,Yes,28,No,DSL,Two year,Electronic check,52.75,1448.98,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00810,Male,Yes,No,No,26,Yes,Fiber optic,One year,Bank transfer,66.7,1765.1,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00811,Female,No,No,Yes,26,No,Fiber optic,Month-to-month,Bank transfer,36.57,921.4,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00812,Female,Yes,No,No,41,Yes,No,Month-to-month,Mailed check,76.71,3132.51,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00813,Male,Yes,Yes,Yes,66,No,No,Month-to-month,Bank transfer,59.83,3910.24,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00814,Female,No,No,Yes,10,Yes,No,Month-to-month,Mailed check,97.95,941.73,Yes,1,0-12 Months (New),Premium (90+),High Risk,97.95
CUST00815,Male,Yes,Yes,No,42,Yes,No,Month-to-month,Bank transfer,80.18,3370.29,Yes,1,25-48 Months,High (70-90),High Risk,80.18
CUST00816,Female,No,No,No,41,No,DSL,Month-to-month,Credit card,69.87,2913.7,Yes,1,25-48 Months,Medium (40-70),High Risk,69.87
CUST00817,Male,Yes,Yes,No,50,Yes,No,Month-to-month,Electronic check,84.37,4254.11,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00818,Female,Yes,Yes,No,5,Yes,Fiber optic,One year,Electronic check,66.99,367.94,Yes,1,0-12 Months (New),Medium (40-70),Medium Risk,66.99
CUST00819,Female,Yes,No,No,52,Yes,No,One year,Credit card,81.23,4213.29,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST00820,Female,Yes,Yes,No,14,Yes,DSL,Month-to-month,Electronic check,33.87,523.53,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00821,Female,No,Yes,Yes,25,No,No,Two year,Electronic check,45.97,1177.74,Yes,1,25-48 Months,Medium (40-70),Low Risk,45.97
CUST00822,Female,No,No,No,49,No,No,Month-to-month,Mailed check,78.35,3801.14,Yes,1,49+ Months (Loyal),High (70-90),High Risk,78.35
CUST00823,Male,Yes,No,Yes,67,Yes,No,Month-to-month,Credit card,117.63,7863.4,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00824,Male,No,No,No,11,No,No,One year,Mailed check,85.95,968.98,Yes,1,0-12 Months (New),High (70-90),Medium Risk,85.95
CUST00825,Male,No,No,Yes,28,Yes,No,Month-to-month,Credit card,38.79,1046.57,Yes,1,25-48 Months,Low (<40),High Risk,38.79
CUST00826,Female,Yes,No,Yes,65,Yes,DSL,Month-to-month,Bank transfer,58.56,3801.64,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00827,Male,Yes,Yes,Yes,36,No,DSL,One year,Electronic check,34.73,1287.9,No,0,25-48 Months,Low (<40),Medium Risk,0.0
CUST00828,Male,No,No,Yes,35,Yes,Fiber optic,One year,Credit card,55.2,1893.83,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00829,Female,Yes,Yes,Yes,51,No,No,Month-to-month,Credit card,47.26,2370.04,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00830,Female,No,No,Yes,52,Yes,No,Month-to-month,Credit card,71.86,3697.64,Yes,1,49+ Months (Loyal),High (70-90),High Risk,71.86
CUST00831,Male,No,Yes,Yes,7,Yes,No,Month-to-month,Electronic check,73.21,490.02,No,0,0-12 Months (New),High (70-90),High Risk,0.0
CUST00832,Female,Yes,No,Yes,29,No,Fiber optic,Month-to-month,Mailed check,54.76,1566.84,Yes,1,25-48 Months,Medium (40-70),High Risk,54.76
CUST00833,Male,No,Yes,No,40,Yes,DSL,Month-to-month,Electronic check,36.66,1449.62,Yes,1,25-48 Months,Low (<40),High Risk,36.66
CUST00834,Male,Yes,No,No,3,Yes,Fiber optic,Two year,Mailed check,87.92,299.07,Yes,1,0-12 Months (New),High (70-90),Low Risk,87.92
CUST00835,Female,No,No,Yes,61,Yes,DSL,One year,Bank transfer,103.54,6318.47,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,103.54
CUST00836,Male,No,Yes,No,43,No,Fiber optic,One year,Bank transfer,86.34,3687.97,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST00837,Female,Yes,No,No,15,No,No,Month-to-month,Electronic check,34.79,512.88,Yes,1,13-24 Months,Low (<40),High Risk,34.79
CUST00838,Male,Yes,No,Yes,32,No,Fiber optic,Month-to-month,Electronic check,39.38,1305.64,Yes,1,25-48 Months,Low (<40),High Risk,39.38
CUST00839,Female,Yes,Yes,No,45,No,Fiber optic,Month-to-month,Bank transfer,50.93,2245.96,Yes,1,25-48 Months,Medium (40-70),High Risk,50.93
CUST00840,Female,No,No,No,45,No,DSL,Two year,Credit card,112.72,5037.11,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST00841,Female,No,No,No,37,Yes,Fiber optic,Month-to-month,Electronic check,41.73,1576.56,Yes,1,25-48 Months,Medium (40-70),High Risk,41.73
CUST00842,Female,Yes,Yes,No,46,Yes,DSL,Month-to-month,Bank transfer,107.87,4990.55,Yes,1,25-48 Months,Premium (90+),High Risk,107.87
CUST00843,Male,No,No,Yes,26,No,No,Two year,Bank transfer,41.89,1086.46,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00844,Female,Yes,No,Yes,34,No,No,Month-to-month,Credit card,87.89,2970.51,Yes,1,25-48 Months,High (70-90),High Risk,87.89
CUST00845,Male,Yes,Yes,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,76.67,5456.4,Yes,1,49+ Months (Loyal),High (70-90),High Risk,76.67
CUST00846,Female,Yes,Yes,Yes,68,No,No,Month-to-month,Bank transfer,66.84,4537.89,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,66.84
CUST00847,Female,Yes,Yes,Yes,54,Yes,DSL,One year,Bank transfer,98.66,5335.67,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00848,Female,No,No,Yes,52,Yes,Fiber optic,One year,Credit card,103.92,5362.31,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,103.92
CUST00849,Male,Yes,Yes,No,62,No,DSL,Month-to-month,Electronic check,90.16,5591.55,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,90.16
CUST00850,Female,No,Yes,Yes,39,No,No,Two year,Electronic check,100.56,3934.21,Yes,1,25-48 Months,Premium (90+),Low Risk,100.56
CUST00851,Male,No,Yes,Yes,67,Yes,DSL,Month-to-month,Credit card,22.47,1506.07,Yes,1,49+ Months (Loyal),Low (<40),High Risk,22.47
CUST00852,Male,Yes,No,No,24,Yes,No,Month-to-month,Credit card,105.93,2554.04,Yes,1,13-24 Months,Premium (90+),High Risk,105.93
CUST00853,Male,No,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Bank transfer,86.75,1954.41,Yes,1,13-24 Months,High (70-90),High Risk,86.75
CUST00854,Female,Yes,No,Yes,60,No,Fiber optic,Month-to-month,Bank transfer,65.71,3949.02,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,65.71
CUST00855,Female,No,No,Yes,46,Yes,Fiber optic,Two year,Credit card,47.69,2241.92,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00856,Male,Yes,No,Yes,23,Yes,Fiber optic,One year,Bank transfer,65.95,1552.72,Yes,1,13-24 Months,Medium (40-70),Medium Risk,65.95
CUST00857,Female,Yes,Yes,No,49,No,No,One year,Bank transfer,32.94,1596.47,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST00858,Female,Yes,Yes,Yes,4,Yes,DSL,Month-to-month,Electronic check,69.94,297.69,Yes,1,0-12 Months (New),Medium (40-70),High Risk,69.94
CUST00859,Male,No,Yes,Yes,50,No,DSL,Month-to-month,Bank transfer,31.45,1607.18,Yes,1,49+ Months (Loyal),Low (<40),High Risk,31.45
CUST00860,Female,No,Yes,No,14,No,Fiber optic,Month-to-month,Mailed check,39.57,553.09,Yes,1,13-24 Months,Low (<40),High Risk,39.57
CUST00861,Male,No,Yes,No,68,Yes,DSL,Month-to-month,Electronic check,40.35,2774.8,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00862,Female,Yes,Yes,No,24,No,DSL,One year,Credit card,70.09,1667.81,No,0,13-24 Months,High (70-90),Medium Risk,0.0
CUST00863,Male,No,No,No,49,Yes,No,Month-to-month,Bank transfer,30.09,1474.28,Yes,1,49+ Months (Loyal),Low (<40),High Risk,30.09
CUST00864,Female,No,Yes,No,33,No,No,Month-to-month,Mailed check,116.81,3812.21,Yes,1,25-48 Months,Premium (90+),High Risk,116.81
CUST00865,Female,Yes,Yes,Yes,61,No,No,Month-to-month,Bank transfer,62.14,3760.59,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00866,Male,No,Yes,No,8,Yes,Fiber optic,Month-to-month,Electronic check,54.58,393.72,Yes,1,0-12 Months (New),Medium (40-70),High Risk,54.58
CUST00867,Male,Yes,Yes,No,6,Yes,DSL,Month-to-month,Mailed check,85.03,503.33,Yes,1,0-12 Months (New),High (70-90),High Risk,85.03
CUST00868,Male,No,Yes,Yes,26,No,No,One year,Electronic check,75.25,1911.71,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST00869,Male,Yes,No,Yes,15,No,DSL,Two year,Bank transfer,55.18,812.01,No,0,13-24 Months,Medium (40-70),Low Risk,0.0
CUST00870,Male,No,Yes,Yes,30,No,No,One year,Electronic check,119.09,3524.19,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00871,Male,No,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Bank transfer,80.24,4612.72,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00872,Male,Yes,No,Yes,10,Yes,Fiber optic,Two year,Mailed check,69.49,718.42,Yes,1,0-12 Months (New),Medium (40-70),Low Risk,69.49
CUST00873,Male,Yes,No,No,71,No,No,Month-to-month,Bank transfer,51.89,3688.33,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,51.89
CUST00874,Female,Yes,No,No,11,Yes,DSL,One year,Mailed check,50.49,560.69,Yes,1,0-12 Months (New),Medium (40-70),Medium Risk,50.49
CUST00875,Male,No,Yes,No,59,Yes,DSL,Month-to-month,Electronic check,47.03,2783.59,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,47.03
CUST00876,Male,No,No,No,64,Yes,Fiber optic,Month-to-month,Electronic check,42.44,2704.09,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,42.44
CUST00877,Male,Yes,Yes,No,4,No,Fiber optic,One year,Mailed check,95.73,367.01,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST00878,Female,Yes,Yes,Yes,71,No,No,Two year,Bank transfer,105.85,7559.15,No,0,49+ Months (Loyal),Premium (90+),Low Risk,0.0
CUST00879,Female,No,No,No,31,Yes,DSL,Month-to-month,Bank transfer,28.55,860.04,Yes,1,25-48 Months,Low (<40),High Risk,28.55
CUST00880,Female,Yes,Yes,No,47,No,No,Month-to-month,Electronic check,32.43,1531.05,Yes,1,25-48 Months,Low (<40),High Risk,32.43
CUST00881,Female,No,No,No,3,No,DSL,Month-to-month,Bank transfer,68.02,238.49,Yes,1,0-12 Months (New),Medium (40-70),High Risk,68.02
CUST00882,Male,No,No,No,9,No,DSL,Month-to-month,Bank transfer,45.95,413.04,Yes,1,0-12 Months (New),Medium (40-70),High Risk,45.95
CUST00883,Male,No,Yes,Yes,15,Yes,DSL,One year,Credit card,77.99,1124.05,No,0,13-24 Months,High (70-90),Medium Risk,0.0
CUST00884,Male,Yes,No,Yes,46,Yes,No,Month-to-month,Electronic check,27.75,1270.88,Yes,1,25-48 Months,Low (<40),High Risk,27.75
CUST00885,Male,No,No,No,54,Yes,No,Month-to-month,Bank transfer,34.31,1835.39,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00886,Female,Yes,No,No,38,Yes,DSL,Month-to-month,Bank transfer,113.03,4336.33,Yes,1,25-48 Months,Premium (90+),High Risk,113.03
CUST00887,Male,Yes,No,Yes,49,Yes,No,One year,Credit card,96.26,4731.66,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00888,Male,Yes,Yes,Yes,61,No,Fiber optic,Month-to-month,Bank transfer,111.11,6760.58,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,111.11
CUST00889,Female,No,No,No,15,Yes,Fiber optic,One year,Credit card,56.19,828.05,No,0,13-24 Months,Medium (40-70),Medium Risk,0.0
CUST00890,Female,Yes,Yes,No,54,Yes,No,One year,Mailed check,112.57,6053.27,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00891,Male,Yes,No,No,41,Yes,DSL,Month-to-month,Mailed check,77.6,3194.86,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00892,Male,Yes,Yes,Yes,16,No,Fiber optic,One year,Credit card,94.29,1471.28,Yes,1,13-24 Months,Premium (90+),Medium Risk,94.29
CUST00893,Female,No,Yes,Yes,17,No,Fiber optic,Month-to-month,Credit card,89.69,1498.87,Yes,1,13-24 Months,High (70-90),High Risk,89.69
CUST00894,Female,Yes,Yes,Yes,10,No,Fiber optic,Two year,Credit card,94.07,934.27,No,0,0-12 Months (New),Premium (90+),Low Risk,0.0
CUST00895,Male,No,Yes,Yes,1,No,No,One year,Credit card,52.04,19.71,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00896,Female,No,Yes,No,64,No,DSL,Month-to-month,Credit card,48.53,3094.33,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00897,Male,No,Yes,No,67,No,No,Two year,Bank transfer,29.95,1985.13,Yes,1,49+ Months (Loyal),Low (<40),Low Risk,29.95
CUST00898,Female,Yes,No,Yes,22,No,Fiber optic,Two year,Electronic check,112.45,2490.54,Yes,1,13-24 Months,Premium (90+),Low Risk,112.45
CUST00899,Male,No,Yes,Yes,70,Yes,DSL,Month-to-month,Electronic check,56.95,3964.68,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00900,Female,Yes,Yes,No,38,Yes,No,One year,Electronic check,64.44,2441.95,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00901,Male,Yes,Yes,No,11,Yes,No,Month-to-month,Mailed check,70.71,755.42,Yes,1,0-12 Months (New),High (70-90),High Risk,70.71
CUST00902,Male,Yes,Yes,No,13,No,DSL,One year,Electronic check,114.92,1506.69,Yes,1,13-24 Months,Premium (90+),Medium Risk,114.92
CUST00903,Female,No,Yes,No,61,Yes,Fiber optic,One year,Credit card,48.26,2913.72,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00904,Male,No,No,Yes,63,Yes,No,Month-to-month,Credit card,88.8,5605.74,Yes,1,49+ Months (Loyal),High (70-90),High Risk,88.8
CUST00905,Male,Yes,No,Yes,39,Yes,Fiber optic,One year,Credit card,99.67,3876.35,Yes,1,25-48 Months,Premium (90+),Medium Risk,99.67
CUST00906,Female,Yes,Yes,Yes,15,No,Fiber optic,Two year,Bank transfer,44.74,663.59,Yes,1,13-24 Months,Medium (40-70),Low Risk,44.74
CUST00907,Female,No,No,No,17,No,Fiber optic,One year,Mailed check,22.9,366.09,Yes,1,13-24 Months,Low (<40),Medium Risk,22.9
CUST00908,Female,No,No,No,41,No,Fiber optic,One year,Credit card,59.87,2495.91,Yes,1,25-48 Months,Medium (40-70),Medium Risk,59.87
CUST00909,Male,Yes,Yes,No,58,No,DSL,Month-to-month,Mailed check,73.6,4296.76,Yes,1,49+ Months (Loyal),High (70-90),High Risk,73.6
